word,length,type,unique_to_level,also_appears_in_levels,character_count
镜头,2,compound,yes,none,2
镜子,2,compound,yes,none,2
长途,2,compound,yes,none,2
闪,1,single,yes,none,1
闪电,2,compound,yes,none,2
问候,2,compound,yes,none,2
闹,1,single,yes,none,1
闹钟,2,compound,yes,none,2
阅读,2,compound,yes,none,2
阳台,2,compound,yes,none,2
阵,1,single,yes,none,1
阶段,2,compound,yes,none,2
阻止,2,compound,yes,none,2
阿姨,2,compound,yes,none,2
附近,2,compound,yes,none,2
陆地,2,compound,yes,none,2
陆续,2,compound,yes,none,2
降,1,single,yes,none,1
降价,2,compound,yes,none,2
降低,2,compound,yes,none,2
降温,2,compound,yes,none,2
降落,2,compound,yes,none,2
限制,2,compound,yes,none,2
随手,2,compound,yes,none,2
隔,1,single,yes,none,1
隔开,2,compound,yes,none,2
难免,2,compound,yes,none,2
集合,2,compound,yes,none,2
零食,2,compound,yes,none,2
青春,2,compound,yes,none,2
非,1,single,yes,none,1
面临,2,compound,yes,none,2
面试,2,compound,yes,none,2
顶,1,single,yes,none,1
项,1,single,yes,none,1
项目,2,compound,yes,none,2
顺序,2,compound,yes,none,2
预测,2,compound,yes,none,2
预订,2,compound,yes,none,2
风俗,2,compound,yes,none,2
风景,2,compound,yes,none,2
风格,2,compound,yes,none,2
食堂,2,compound,yes,none,2
首,1,single,yes,none,1
骨头,2,compound,yes,none,2
高价,2,compound,yes,none,2
高尚,2,compound,yes,none,2
高潮,2,compound,yes,none,2
高铁,2,compound,yes,none,2
鲜,1,single,yes,none,1
鲜明,2,compound,yes,none,2
鲜花,2,compound,yes,none,2
黄瓜,2,compound,yes,none,2
黄金,2,compound,yes,none,2
黑暗,2,compound,yes,none,2
默默,2,compound,yes,none,1
