word,length,type,unique_to_level,also_appears_in_levels,character_count
参考,2,compound,no,5|6|7,2
参观,2,compound,no,2|3|5|6|7,2
又,1,single,no,2|3|5|6|7,1
及时,2,compound,no,3|5|6|7,2
及格,2,compound,no,5|6|7,2
友好,2,compound,no,2|3|5|6|7,2
双,1,single,no,3|5|6|7,1
双方,2,compound,no,3|5|6|7,2
反,1,single,no,5|6|7,1
反复,2,compound,no,3|5|6|7,2
反对,2,compound,no,3|5|6|7,2
反应,2,compound,no,3|5|6|7,2
反映,2,compound,no,5|6|7,2
反正,2,compound,no,3|5|6|7,2
反而,2,compound,no,5|6|7,2
发,1,single,no,2|3|5|6|7,1
发出,2,compound,no,3|5|6|7,2
发动,2,compound,no,3|5|6|7,2
发展,2,compound,no,3|5|6|7,2
发挥,2,compound,no,5|6|7,2
发明,2,compound,no,3|5|6|7,2
发烧,2,compound,no,5|6|7,2
发现,2,compound,no,2|3|5|6|7,2
发生,2,compound,no,3|5|6|7,2
发票,2,compound,no,5|6|7,2
发表,2,compound,no,3|5|6|7,2
发言,2,compound,no,3|5|6|7,2
发达,2,compound,no,3|5|6|7,2
发送,2,compound,no,3|5|6|7,2
叔叔,2,compound,no,5|6|7,1
取,1,single,no,2|3|5|6|7,1
取得,2,compound,no,2|3|5|6|7,2
取消,2,compound,no,3|5|6|7,2
受,1,single,no,3|5|6|7,1
受不了,3,compound,no,5|6|7,3
受伤,2,compound,no,3|5|6|7,2
受到,2,compound,no,2|3|5|6|7,2
变,1,single,no,2|3|5|6|7,1
变为,2,compound,no,3|5|6|7,2
变化,2,compound,no,3|5|6|7,2
变成,2,compound,no,2|3|5|6|7,2
口,1,single,no,1|2|3|5|6|7,1
口袋,2,compound,no,5|6|7,2
口语,2,compound,no,5|6|7,2
古,1,single,no,3|5|6|7,1
古代,2,compound,no,3|5|6|7,2
句,1,single,no,2|3|5|6|7,1
句子,2,compound,no,2|3|5|6|7,2
另一方面,4,compound,no,3|5|6|7,4
另外,2,compound,no,3|5|6|7,2
只,1,single,no,2|3|5|6|7,1
只好,2,compound,no,3|5|6|7,2
只是,2,compound,no,3|5|6|7,2
只有,2,compound,no,3|5|6|7,2
只能,2,compound,no,2|3|5|6|7,2
只要,2,compound,no,2|3|5|6|7,2
叫,1,single,no,1|2|3|5|6|7,1
叫作,2,compound,no,2|3|5|6|7,2
召开,2,compound,no,5|6|7,2
可乐,2,compound,no,3|5|6|7,2
可以,2,compound,no,2|3|5|6|7,2
可怕,2,compound,no,2|3|5|6|7,2
可是,2,compound,no,2|3|5|6|7,2
可爱,2,compound,no,2|3|5|6|7,2
可能,2,compound,no,2|3|5|6|7,2
可见,2,compound,no,5|6|7,2
可靠,2,compound,no,3|5|6|7,2
台,1,single,no,3|5|6|7,1
台上,2,compound,no,5|6|7,2
台阶,2,compound,no,5|6|7,2
右,1,single,no,1|2|3|5|6|7,1
右边,2,compound,no,1|2|3|5|6|7,2
叶子,2,compound,no,5|6|7,2
号,1,single,no,1|2|3|5|6|7,1
号码,2,compound,no,5|6|7,2
司机,2,compound,no,2|3|5|6|7,2
吃,1,single,no,1|2|3|5|6|7,1
吃惊,2,compound,no,5|6|7,2
吃饭,2,compound,no,1|2|3|5|6|7,2
各,1,single,no,3|5|6|7,1
各个,2,compound,no,5|6|7,2
各位,2,compound,no,3|5|6|7,2
各地,2,compound,no,3|5|6|7,2
各种,2,compound,no,3|5|6|7,2
各自,2,compound,no,3|5|6|7,2
合,1,single,no,3|5|6|7,1
合作,2,compound,no,3|5|6|7,2
合同,2,compound,no,5|6|7,2
合格,2,compound,no,3|5|6|7,2
合法,2,compound,no,3|5|6|7,2
合理,2,compound,no,3|5|6|7,2
合适,2,compound,no,2|3|5|6|7,2
同事,2,compound,no,2|3|5|6|7,2
同学,2,compound,no,1|2|3|5|6|7,2
同情,2,compound,no,5|6|7,2
同意,2,compound,no,3|5|6|7,2
同时,2,compound,no,2|3|5|6|7,2
同样,2,compound,no,2|3|5|6|7,2
名,1,single,no,2|3|5|6|7,1
名人,2,compound,no,5|6|7,2
名单,2,compound,no,2|3|5|6|7,2
名字,2,compound,no,1|2|3|5|6|7,2
名片,2,compound,no,5|6|7,2
名牌儿,3,compound,no,5|6|7,3
名称,2,compound,no,2|3|5|6|7,2
后,1,single,no,1|2|3|5|6|7,1
后天,2,compound,no,1|2|3|5|6|7,2
后头,2,compound,no,5|6|7,2
后年,2,compound,no,3|5|6|7,2
后来,2,compound,no,2|3|5|6|7,2
后果,2,compound,no,3|5|6|7,2
后边,2,compound,no,1|2|3|5|6|7,2
后面,2,compound,no,3|5|6|7,2
向,1,single,no,2|3|5|6|7,1
吗,1,single,no,1|2|3|5|6|7,1
否则,2,compound,no,5|6|7,2
否定,2,compound,no,3|5|6|7,2
否认,2,compound,no,3|5|6|7,2
吧,1,single,no,1|2|3|5|6|7,1
含,1,single,no,5|6|7,1
含义,2,compound,no,5|6|7,2
含有,2,compound,no,5|6|7,2
含量,2,compound,no,5|6|7,2
听,1,single,no,1|2|3|5|6|7,1
听众,2,compound,no,3|5|6|7,2
听写,2,compound,no,1|2|3|5|6|7,2
听到,2,compound,no,1|2|3|5|6|7,2
听力,2,compound,no,3|5|6|7,2
听见,2,compound,no,1|2|3|5|6|7,2
听讲,2,compound,no,2|3|5|6|7,2
听说,2,compound,no,2|3|5|6|7,2
吵,1,single,no,3|5|6|7,1
吵架,2,compound,no,3|5|6|7,2
吸,1,single,no,5|6|7,1
吸引,2,compound,no,5|6|7,2
吸收,2,compound,no,5|6|7,2
吸烟,2,compound,no,5|6|7,2
吸管,2,compound,no,5|6|7,2
吹,1,single,no,2|3|5|6|7,1
呀,1,single,no,5|6|7,1
告别,2,compound,no,3|5|6|7,2
告诉,2,compound,no,1|2|3|5|6|7,2
员,1,single,no,3|5|6|7,1
员,1,single,no,3|5|6|7,1
员工,2,compound,no,3|5|6|7,2
呢,1,single,no,1|2|3|5|6|7,1
周,1,single,no,2|3|5|6|7,1
周围,2,compound,no,3|5|6|7,2
周年,2,compound,no,2|3|5|6|7,2
周末,2,compound,no,2|3|5|6|7,2
味儿,2,compound,no,5|6|7,2
味道,2,compound,no,2|3|5|6|7,2
呼吸,2,compound,no,5|6|7,2
命运,2,compound,no,3|5|6|7,2
和,1,single,no,1|2|3|5|6|7,1
和平,2,compound,no,3|5|6|7,2
咖啡,2,compound,no,3|5|6|7,2
咱,1,single,no,2|3|5|6|7,1
咱们,2,compound,no,2|3|5|6|7,2
咸,1,single,no,5|6|7,1
品质,2,compound,no,5|6|7,2
哈哈,2,compound,no,3|5|6|7,1
响,1,single,no,2|3|5|6|7,1
哥,1,single,no,1|2|3|5|6|7,1
哥哥,2,compound,no,1|2|3|5|6|7,1
哪,1,single,no,1|2|3|5|6|7,1
哪些,2,compound,no,1|2|3|5|6|7,2
哪儿,2,compound,no,1|2|3|5|6|7,2
哪怕,2,compound,no,5|6|7,2
哪里,2,compound,no,1|2|3|5|6|7,2
哭,1,single,no,2|3|5|6|7,1
售货员,3,compound,no,5|6|7,3
唱,1,single,no,1|2|3|5|6|7,1
唱歌,2,compound,no,1|2|3|5|6|7,2
唱片,2,compound,no,5|6|7,2
商业,2,compound,no,3|5|6|7,2
商人,2,compound,no,2|3|5|6|7,2
商务,2,compound,no,5|6|7,2
商品,2,compound,no,3|5|6|7,2
商场,2,compound,no,1|2|3|5|6|7,2
商店,2,compound,no,1|2|3|5|6|7,2
商量,2,compound,no,2|3|5|6|7,2
啊,1,single,no,2|3|5|6|7,1
啤酒,2,compound,no,3|5|6|7,2
喂,1,single,no,2|3|5|6|7,1
善于,2,compound,no,5|6|7,2
善良,2,compound,no,5|6|7,2
喊,1,single,no,2|3|5|6|7,1
喜欢,2,compound,no,1|2|3|5|6|7,2
喜爱,2,compound,no,5|6|7,2
喝,1,single,no,1|2|3|5|6|7,1
嘴,1,single,no,2|3|5|6|7,1
嘴巴,2,compound,no,5|6|7,2
器官,2,compound,no,5|6|7,2
四,1,single,no,1|2|3|5|6|7,1
回,1,single,no,1|2|3|5|6|7,1
回到,2,compound,no,1|2|3|5|6|7,2
回去,2,compound,no,1|2|3|5|6|7,2
回国,2,compound,no,2|3|5|6|7,2
回复,2,compound,no,5|6|7,2
回家,2,compound,no,1|2|3|5|6|7,2
回来,2,compound,no,1|2|3|5|6|7,2
回答,2,compound,no,1|2|3|5|6|7,2
因为,2,compound,no,2|3|5|6|7,2
因此,2,compound,no,3|5|6|7,2
团,1,single,no,3|5|6|7,1
团体,2,compound,no,3|5|6|7,2
团结,2,compound,no,3|5|6|7,2
困,1,single,no,3|5|6|7,1
困难,2,compound,no,3|5|6|7,2
围,1,single,no,3|5|6|7,1
围巾,2,compound,no,5|6|7,2
固定,2,compound,no,5|6|7,2
国,1,single,no,1|2|3|5|6|7,1
国内,2,compound,no,3|5|6|7,2
国外,2,compound,no,1|2|3|5|6|7,2
国家,2,compound,no,1|2|3|5|6|7,2
国庆,2,compound,no,3|5|6|7,2
国际,2,compound,no,2|3|5|6|7,2
图,1,single,no,3|5|6|7,1
图书馆,3,compound,no,1|2|3|5|6|7,3
图案,2,compound,no,5|6|7,2
图片,2,compound,no,2|3|5|6|7,2
图画,2,compound,no,3|5|6|7,2
圆,1,single,no,5|6|7,1
圆满,2,compound,no,5|6|7,2
圈,1,single,no,5|6|7,1
土,1,single,no,3|5|6|7,1
土地,2,compound,no,5|6|7,2
在,1,single,no,1|2|3|5|6|7,1
在乎,2,compound,no,5|6|7,2
在于,2,compound,no,5|6|7,2
在家,2,compound,no,1|2|3|5|6|7,2
地,1,single,no,1|2|3|5|6|7,1
地上,2,compound,no,1|2|3|5|6|7,2
地下,2,compound,no,5|6|7,2
地位,2,compound,no,5|6|7,2
地区,2,compound,no,3|5|6|7,2
地图,2,compound,no,1|2|3|5|6|7,2
地址,2,compound,no,5|6|7,2
地方,2,compound,no,1|2|3|5|6|7,2
地点,2,compound,no,1|2|3|5|6|7,2
地球,2,compound,no,2|3|5|6|7,2
地铁,2,compound,no,2|3|5|6|7,2
地铁站,3,compound,no,2|3|5|6|7,3
地面,2,compound,no,5|6|7,2
场,1,single,no,2|3|5|6|7,1
场合,2,compound,no,3|5|6|7,2
场所,2,compound,no,3|5|6|7,2
坏,1,single,no,1|2|3|5|6|7,1
坏人,2,compound,no,2|3|5|6|7,2
坏处,2,compound,no,2|3|5|6|7,2
坐,1,single,no,1|2|3|5|6|7,1
坐下,2,compound,no,1|2|3|5|6|7,2
块,1,single,no,1|2|3|5|6|7,1
坚决,2,compound,no,3|5|6|7,2
坚固,2,compound,no,5|6|7,2
坚强,2,compound,no,3|5|6|7,2
坚持,2,compound,no,3|5|6|7,2
垃圾,2,compound,no,5|6|7,2
型,1,single,no,5|6|7,1
型号,2,compound,no,5|6|7,2
城,1,single,no,3|5|6|7,1
城市,2,compound,no,3|5|6|7,2
培养,2,compound,no,5|6|7,2
培育,2,compound,no,5|6|7,2
培训,2,compound,no,5|6|7,2
培训班,3,compound,no,5|6|7,3
基本,2,compound,no,3|5|6|7,2
基本上,3,compound,no,3|5|6|7,3
基础,2,compound,no,3|5|6|7,2
堵,1,single,no,5|6|7,1
堵车,2,compound,no,5|6|7,2
塑料,2,compound,no,5|6|7,2
塑料袋,3,compound,no,5|6|7,3
填,1,single,no,5|6|7,1
填空,2,compound,no,5|6|7,2
墙,1,single,no,2|3|5|6|7,1
增加,2,compound,no,3|5|6|7,2
增长,2,compound,no,3|5|6|7,2
士兵,2,compound,no,5|6|7,2
声明,2,compound,no,3|5|6|7,2
声音,2,compound,no,2|3|5|6|7,2
处,1,single,no,5|6|7,1
处于,2,compound,no,5|6|7,2
处理,2,compound,no,3|5|6|7,2
复习,2,compound,no,2|3|5|6|7,2
复制,2,compound,no,5|6|7,2
复印,2,compound,no,3|5|6|7,2
复杂,2,compound,no,3|5|6|7,2
夏天,2,compound,no,2|3|5|6|7,2
夏季,2,compound,no,5|6|7,2
外,1,single,no,1|2|3|5|6|7,1
外交,2,compound,no,3|5|6|7,2
外交官,3,compound,no,5|6|7,3
外卖,2,compound,no,2|3|5|6|7,2
外国,2,compound,no,1|2|3|5|6|7,2
外地,2,compound,no,2|3|5|6|7,2
外套,2,compound,no,5|6|7,2
外文,2,compound,no,3|5|6|7,2
外汇,2,compound,no,5|6|7,2
外语,2,compound,no,1|2|3|5|6|7,2
外边,2,compound,no,1|2|3|5|6|7,2
外面,2,compound,no,3|5|6|7,2
多,1,single,no,1|2|3|5|6|7,1
多久,2,compound,no,2|3|5|6|7,2
多么,2,compound,no,2|3|5|6|7,2
多云,2,compound,no,2|3|5|6|7,2
多少,2,compound,no,1|2|3|5|6|7,2
多年,2,compound,no,5|6|7,2
多数,2,compound,no,2|3|5|6|7,2
多样,2,compound,no,5|6|7,2
多次,2,compound,no,5|6|7,2
多种,2,compound,no,5|6|7,2
夜,1,single,no,2|3|5|6|7,1
夜里,2,compound,no,2|3|5|6|7,2
够,1,single,no,2|3|5|6|7,1
大,1,single,no,1|2|3|5|6|7,1
大人,2,compound,no,2|3|5|6|7,2
大众,2,compound,no,5|6|7,2
大会,2,compound,no,5|6|7,2
大使馆,3,compound,no,3|5|6|7,3
大哥,2,compound,no,5|6|7,2
大型,2,compound,no,5|6|7,2
大声,2,compound,no,2|3|5|6|7,2
大多,2,compound,no,5|6|7,2
大多数,3,compound,no,2|3|5|6|7,3
大大,2,compound,no,2|3|5|6|7,1
大夫,2,compound,no,3|5|6|7,2
大妈,2,compound,no,5|6|7,2
大姐,2,compound,no,5|6|7,2
大学,2,compound,no,1|2|3|5|6|7,2
大学生,3,compound,no,1|2|3|5|6|7,3
大家,2,compound,no,2|3|5|6|7,2
大小,2,compound,no,2|3|5|6|7,2
大巴,2,compound,no,5|6|7,2
大方,2,compound,no,5|6|7,2
大楼,2,compound,no,5|6|7,2
大概,2,compound,no,3|5|6|7,2
大海,2,compound,no,2|3|5|6|7,2
大爷,2,compound,no,5|6|7,2
大约,2,compound,no,3|5|6|7,2
大自然,3,compound,no,2|3|5|6|7,3
大衣,2,compound,no,2|3|5|6|7,2
大规模,3,compound,no,5|6|7,3
大部分,3,compound,no,2|3|5|6|7,3
大量,2,compound,no,2|3|5|6|7,2
大门,2,compound,no,2|3|5|6|7,2
大陆,2,compound,no,5|6|7,2
天,1,single,no,1|2|3|5|6|7,1
天上,2,compound,no,2|3|5|6|7,2
天气,2,compound,no,1|2|3|5|6|7,2
天真,2,compound,no,5|6|7,2
天空,2,compound,no,3|5|6|7,2
太,1,single,no,1|2|3|5|6|7,1
太太,2,compound,no,2|3|5|6|7,1
太阳,2,compound,no,2|3|5|6|7,2
夫人,2,compound,no,5|6|7,2
夫妇,2,compound,no,5|6|7,2
夫妻,2,compound,no,5|6|7,2
失业,2,compound,no,5|6|7,2
失去,2,compound,no,3|5|6|7,2
失望,2,compound,no,5|6|7,2
失败,2,compound,no,5|6|7,2
头,1,single,no,2|3|5|6|7,1
头,1,single,no,2|3|5|6|7,1
头发,2,compound,no,2|3|5|6|7,2
头脑,2,compound,no,3|5|6|7,2
奇怪,2,compound,no,3|5|6|7,2
奋斗,2,compound,no,5|6|7,2
奖,1,single,no,5|6|7,1
奖学金,3,compound,no,5|6|7,3
奖金,2,compound,no,5|6|7,2
套,1,single,no,2|3|5|6|7,1
套餐,2,compound,no,5|6|7,2
女,1,single,no,1|2|3|5|6|7,1
女人,2,compound,no,1|2|3|5|6|7,2
女儿,2,compound,no,1|2|3|5|6|7,2
女士,2,compound,no,5|6|7,2
女子,2,compound,no,3|5|6|7,2
女孩儿,3,compound,no,1|2|3|5|6|7,3
女朋友,3,compound,no,1|2|3|5|6|7,3
女生,2,compound,no,1|2|3|5|6|7,2
奶,1,single,no,1|2|3|5|6|7,1
奶奶,2,compound,no,1|2|3|5|6|7,1
奶茶,2,compound,no,3|5|6|7,2
她,1,single,no,1|2|3|5|6|7,1
她们,2,compound,no,1|2|3|5|6|7,2
好,1,single,no,1|2|3|5|6|7,1
好久,2,compound,no,2|3|5|6|7,2
好事,2,compound,no,2|3|5|6|7,2
好人,2,compound,no,2|3|5|6|7,2
好像,2,compound,no,2|3|5|6|7,2
好友,2,compound,no,5|6|7,2
好吃,2,compound,no,1|2|3|5|6|7,2
好听,2,compound,no,1|2|3|5|6|7,2
好处,2,compound,no,2|3|5|6|7,2
好多,2,compound,no,2|3|5|6|7,2
好奇,2,compound,no,3|5|6|7,2
好好,2,compound,no,3|5|6|7,1
好玩儿,3,compound,no,1|2|3|5|6|7,3
好看,2,compound,no,1|2|3|5|6|7,2
如今,2,compound,no,5|6|7,2
如何,2,compound,no,3|5|6|7,2
如果,2,compound,no,2|3|5|6|7,2
妈,1,single,no,1|2|3|5|6|7,1
妈妈,2,compound,no,1|2|3|5|6|7,1
妹,1,single,no,1|2|3|5|6|7,1
妹妹,2,compound,no,1|2|3|5|6|7,1
妻子,2,compound,no,5|6|7,2
始终,2,compound,no,3|5|6|7,2
姐,1,single,no,1|2|3|5|6|7,1
姐妹,2,compound,no,5|6|7,2
姐姐,2,compound,no,1|2|3|5|6|7,1
姑娘,2,compound,no,3|5|6|7,2
姓,1,single,no,2|3|5|6|7,1
姓名,2,compound,no,2|3|5|6|7,2
婚礼,2,compound,no,5|6|7,2
媒体,2,compound,no,3|5|6|7,2
子,1,single,no,1|2|3|5|6|7,1
子,1,single,no,1|2|3|5|6|7,1
子女,2,compound,no,3|5|6|7,2
字,1,single,no,1|2|3|5|6|7,1
字典,2,compound,no,2|3|5|6|7,2
字母,2,compound,no,5|6|7,2
存,1,single,no,3|5|6|7,1
存在,2,compound,no,3|5|6|7,2
孙女,2,compound,no,5|6|7,2
孙子,2,compound,no,5|6|7,2
季,1,single,no,5|6|7,1
季度,2,compound,no,5|6|7,2
季节,2,compound,no,5|6|7,2
学,1,single,no,1|2|3|5|6|7,1
学习,2,compound,no,1|2|3|5|6|7,2
学分,2,compound,no,5|6|7,2
学年,2,compound,no,5|6|7,2
学时,2,compound,no,5|6|7,2
学期,2,compound,no,2|3|5|6|7,2
学术,2,compound,no,5|6|7,2
学校,2,compound,no,1|2|3|5|6|7,2
学生,2,compound,no,1|2|3|5|6|7,2
学费,2,compound,no,3|5|6|7,2
学问,2,compound,no,5|6|7,2
学院,2,compound,no,1|2|3|5|6|7,2
孩子,2,compound,no,1|2|3|5|6|7,2
宁静,2,compound,no,5|6|7,2
它,1,single,no,2|3|5|6|7,1
它们,2,compound,no,2|3|5|6|7,2
守,1,single,no,5|6|7,1
安,1,single,no,5|6|7,1
安全,2,compound,no,2|3|5|6|7,2
安排,2,compound,no,3|5|6|7,2
安置,2,compound,no,5|6|7,2
安装,2,compound,no,3|5|6|7,2
安静,2,compound,no,2|3|5|6|7,2
完,1,single,no,2|3|5|6|7,1
完全,2,compound,no,2|3|5|6|7,2
完善,2,compound,no,3|5|6|7,2
完成,2,compound,no,2|3|5|6|7,2
完整,2,compound,no,3|5|6|7,2
完美,2,compound,no,3|5|6|7,2
官,1,single,no,5|6|7,1
官方,2,compound,no,5|6|7,2
定,1,single,no,5|6|7,1
定期,2,compound,no,3|5|6|7,2
宝,1,single,no,5|6|7,1
宝宝,2,compound,no,5|6|7,1
宝石,2,compound,no,5|6|7,2
宝贝,2,compound,no,5|6|7,2
宝贵,2,compound,no,5|6|7,2
实习,2,compound,no,2|3|5|6|7,2
实力,2,compound,no,3|5|6|7,2
实在,2,compound,no,2|3|5|6|7,2
实施,2,compound,no,5|6|7,2
实现,2,compound,no,2|3|5|6|7,2
实用,2,compound,no,5|6|7,2
实行,2,compound,no,3|5|6|7,2
实际,2,compound,no,2|3|5|6|7,2
实际上,3,compound,no,3|5|6|7,3
实验,2,compound,no,3|5|6|7,2
实验室,3,compound,no,3|5|6|7,3
客人,2,compound,no,2|3|5|6|7,2
客观,2,compound,no,3|5|6|7,2
宣传,2,compound,no,3|5|6|7,2
宣布,2,compound,no,3|5|6|7,2
室,1,single,no,3|5|6|7,1
害怕,2,compound,no,3|5|6|7,2
家,1,single,no,1|2|3|5|6|7,1
家乡,2,compound,no,3|5|6|7,2
家人,2,compound,no,1|2|3|5|6|7,2
家具,2,compound,no,3|5|6|7,2
家务,2,compound,no,5|6|7,2
家属,2,compound,no,3|5|6|7,2
家庭,2,compound,no,2|3|5|6|7,2
家里,2,compound,no,1|2|3|5|6|7,2
家长,2,compound,no,2|3|5|6|7,2
容易,2,compound,no,3|5|6|7,2
宽,1,single,no,5|6|7,1
宽广,2,compound,no,5|6|7,2
寄,1,single,no,5|6|7,1
密,1,single,no,5|6|7,1
密切,2,compound,no,5|6|7,2
密码,2,compound,no,5|6|7,2
富,1,single,no,3|5|6|7,1
寒假,2,compound,no,5|6|7,2
寒冷,2,compound,no,5|6|7,2
对,1,single,no,1|2|3|5|6|7,1
对不起,3,compound,no,1|2|3|5|6|7,3
对于,2,compound,no,5|6|7,2
对付,2,compound,no,5|6|7,2
对待,2,compound,no,3|5|6|7,2
对手,2,compound,no,3|5|6|7,2
对方,2,compound,no,3|5|6|7,2
对比,2,compound,no,5|6|7,2
对话,2,compound,no,2|3|5|6|7,2
对象,2,compound,no,3|5|6|7,2
对面,2,compound,no,2|3|5|6|7,2
寻找,2,compound,no,5|6|7,2
导游,2,compound,no,5|6|7,2
导演,2,compound,no,3|5|6|7,2
导致,2,compound,no,5|6|7,2
封,1,single,no,2|3|5|6|7,1
封闭,2,compound,no,5|6|7,2
将来,2,compound,no,3|5|6|7,2
将近,2,compound,no,3|5|6|7,2
小,1,single,no,1|2|3|5|6|7,1
小伙子,3,compound,no,5|6|7,3
小吃,2,compound,no,5|6|7,2
小型,2,compound,no,5|6|7,2
小声,2,compound,no,2|3|5|6|7,2
小姐,2,compound,no,1|2|3|5|6|7,2
小学,2,compound,no,1|2|3|5|6|7,2
小学生,3,compound,no,1|2|3|5|6|7,3
小孩儿,3,compound,no,1|2|3|5|6|7,3
小心,2,compound,no,2|3|5|6|7,2
小时,2,compound,no,1|2|3|5|6|7,2
小时候,3,compound,no,2|3|5|6|7,3
小朋友,3,compound,no,1|2|3|5|6|7,3
小组,2,compound,no,2|3|5|6|7,2
小说,2,compound,no,2|3|5|6|7,2
少,1,single,no,1|2|3|5|6|7,1
少年,2,compound,no,2|3|5|6|7,2
少数,2,compound,no,2|3|5|6|7,2
就,1,single,no,1|2|3|5|6|7,1
就业,2,compound,no,3|5|6|7,2
就是,2,compound,no,3|5|6|7,2
就要,2,compound,no,2|3|5|6|7,2
尺,1,single,no,5|6|7,1
尺子,2,compound,no,5|6|7,2
尺寸,2,compound,no,5|6|7,2
尽力,2,compound,no,5|6|7,2
尽快,2,compound,no,5|6|7,2
尽量,2,compound,no,3|5|6|7,2
尾巴,2,compound,no,5|6|7,2
局,1,single,no,5|6|7,1
层,1,single,no,2|3|5|6|7,1
居住,2,compound,no,5|6|7,2
居民,2,compound,no,5|6|7,2
屋子,2,compound,no,3|5|6|7,2
展开,2,compound,no,3|5|6|7,2
属,1,single,no,3|5|6|7,1
属于,2,compound,no,3|5|6|7,2
山,1,single,no,1|2|3|5|6|7,1
岁,1,single,no,1|2|3|5|6|7,1
工业,2,compound,no,3|5|6|7,2
工人,2,compound,no,1|2|3|5|6|7,2
工作,2,compound,no,1|2|3|5|6|7,2
工具,2,compound,no,3|5|6|7,2
工厂,2,compound,no,3|5|6|7,2
工夫,2,compound,no,3|5|6|7,2
工程,2,compound,no,5|6|7,2
工程师,3,compound,no,3|5|6|7,3
工资,2,compound,no,3|5|6|7,2
左,1,single,no,1|2|3|5|6|7,1
左右,2,compound,no,3|5|6|7,2
左边,2,compound,no,1|2|3|5|6|7,2
巧,1,single,no,3|5|6|7,1
巧克力,3,compound,no,5|6|7,3
巨大,2,compound,no,5|6|7,2
差,1,single,no,1|2|3|5|6|7,1
差不多,3,compound,no,2|3|5|6|7,3
已,1,single,no,3|5|6|7,1
已经,2,compound,no,2|3|5|6|7,2
巴士,2,compound,no,5|6|7,2
市,1,single,no,2|3|5|6|7,1
市区,2,compound,no,5|6|7,2
市场,2,compound,no,3|5|6|7,2
市长,2,compound,no,2|3|5|6|7,2
布,1,single,no,3|5|6|7,1
布置,2,compound,no,5|6|7,2
帅,1,single,no,5|6|7,1
帅哥,2,compound,no,5|6|7,2
希望,2,compound,no,3|5|6|7,2
带,1,single,no,2|3|5|6|7,1
带动,2,compound,no,3|5|6|7,2
带来,2,compound,no,2|3|5|6|7,2
带领,2,compound,no,3|5|6|7,2
帮,1,single,no,1|2|3|5|6|7,1
帮助,2,compound,no,2|3|5|6|7,2
帮忙,2,compound,no,1|2|3|5|6|7,2
常,1,single,no,1|2|3|5|6|7,1
常常,2,compound,no,1|2|3|5|6|7,1
常用,2,compound,no,2|3|5|6|7,2
常见,2,compound,no,2|3|5|6|7,2
常识,2,compound,no,5|6|7,2
帽子,2,compound,no,5|6|7,2
干,1,single,no,1|2|3|5|6|7,1
干什么,3,compound,no,1|2|3|5|6|7,3
干净,2,compound,no,1|2|3|5|6|7,2
干吗,2,compound,no,3|5|6|7,2
干杯,2,compound,no,2|3|5|6|7,2
干活儿,3,compound,no,2|3|5|6|7,3
平,1,single,no,2|3|5|6|7,1
平均,2,compound,no,5|6|7,2
平安,2,compound,no,2|3|5|6|7,2
平常,2,compound,no,2|3|5|6|7,2
平方,2,compound,no,5|6|7,2
平时,2,compound,no,2|3|5|6|7,2
平稳,2,compound,no,5|6|7,2
平等,2,compound,no,2|3|5|6|7,2
平静,2,compound,no,5|6|7,2
年,1,single,no,1|2|3|5|6|7,1
年代,2,compound,no,3|5|6|7,2
年初,2,compound,no,3|5|6|7,2
年底,2,compound,no,3|5|6|7,2
年级,2,compound,no,2|3|5|6|7,2
年纪,2,compound,no,3|5|6|7,2
年轻,2,compound,no,2|3|5|6|7,2
并,1,single,no,3|5|6|7,1
并且,2,compound,no,3|5|6|7,2
幸福,2,compound,no,3|5|6|7,2
幸运,2,compound,no,3|5|6|7,2
幼儿园,3,compound,no,5|6|7,3
广告,2,compound,no,2|3|5|6|7,2
广场,2,compound,no,2|3|5|6|7,2
广大,2,compound,no,3|5|6|7,2
广播,2,compound,no,3|5|6|7,2
庆祝,2,compound,no,3|5|6|7,2
床,1,single,no,1|2|3|5|6|7,1
应,1,single,no,5|6|7,1
应当,2,compound,no,3|5|6|7,2
应用,2,compound,no,3|5|6|7,2
应该,2,compound,no,2|3|5|6|7,2
底,1,single,no,5|6|7,1
底下,2,compound,no,3|5|6|7,2
店,1,single,no,2|3|5|6|7,1
度,1,single,no,2|3|5|6|7,1
度过,2,compound,no,5|6|7,2
座,1,single,no,2|3|5|6|7,1
座位,2,compound,no,2|3|5|6|7,2
延期,2,compound,no,5|6|7,2
延续,2,compound,no,5|6|7,2
延长,2,compound,no,5|6|7,2
建,1,single,no,3|5|6|7,1
建成,2,compound,no,3|5|6|7,2
建立,2,compound,no,3|5|6|7,2
建议,2,compound,no,3|5|6|7,2
建设,2,compound,no,3|5|6|7,2
开,1,single,no,1|2|3|5|6|7,1
开业,2,compound,no,3|5|6|7,2
开会,2,compound,no,1|2|3|5|6|7,2
开发,2,compound,no,3|5|6|7,2
开始,2,compound,no,3|5|6|7,2
开学,2,compound,no,2|3|5|6|7,2
开展,2,compound,no,3|5|6|7,2
开心,2,compound,no,2|3|5|6|7,2
开放,2,compound,no,3|5|6|7,2
开机,2,compound,no,2|3|5|6|7,2
开水,2,compound,no,5|6|7,2
开玩笑,3,compound,no,1|2|3|5|6|7,3
开花,2,compound,no,5|6|7,2
开车,2,compound,no,1|2|3|5|6|7,2
弄,1,single,no,2|3|5|6|7,1
引,1,single,no,5|6|7,1
引导,2,compound,no,5|6|7,2
引起,2,compound,no,5|6|7,2
引进,2,compound,no,5|6|7,2
