word,length,type,unique_to_level,also_appears_in_levels,character_count
内科,2,compound,no,4|5|7,2
内衣,2,compound,no,7,2
内部,2,compound,no,4|5|7,2
册,1,single,no,5|7,1
再,1,single,no,1|2|3|4|5|7,1
再三,2,compound,no,4|5|7,2
再也,2,compound,no,5|7,2
再次,2,compound,no,5|7,2
再生,2,compound,no,7,2
再见,2,compound,no,1|2|3|4|5|7,2
再说,2,compound,no,7,2
冒,1,single,no,5|7,1
写,1,single,no,1|2|3|4|5|7,1
写作,2,compound,no,3|4|5|7,2
写字台,3,compound,no,7,3
写字楼,3,compound,no,7,3
军事,2,compound,no,7,2
军人,2,compound,no,5|7,2
军舰,2,compound,no,7,2
军队,2,compound,no,7,2
农业,2,compound,no,3|4|5|7,2
农产品,3,compound,no,5|7,3
农村,2,compound,no,3|4|5|7,2
农民,2,compound,no,3|4|5|7,2
冠军,2,compound,no,5|7,2
冬天,2,compound,no,2|3|4|5|7,2
冬季,2,compound,no,4|5|7,2
冰,1,single,no,4|5|7,1
冰箱,2,compound,no,4|5|7,2
冰雪,2,compound,no,4|5|7,2
冲,1,single,no,4|5|7,1
冲击,2,compound,no,7,2
冲动,2,compound,no,5|7,2
冲突,2,compound,no,5|7,2
决不,2,compound,no,5|7,2
决定,2,compound,no,3|4|5|7,2
决心,2,compound,no,3|4|5|7,2
决策,2,compound,no,7,2
决赛,2,compound,no,3|4|5|7,2
冷,1,single,no,1|2|3|4|5|7,1
冷气,2,compound,no,7,2
冷水,2,compound,no,7,2
冷静,2,compound,no,4|5|7,2
冻,1,single,no,5|7,1
净,1,single,no,7,1
准,1,single,no,3|4|5|7,1
准备,2,compound,no,1|2|3|4|5|7,2
准时,2,compound,no,4|5|7,2
准确,2,compound,no,2|3|4|5|7,2
凉,1,single,no,2|3|4|5|7,1
凉快,2,compound,no,2|3|4|5|7,2
凉水,2,compound,no,3|4|5|7,2
凉鞋,2,compound,no,7,2
减,1,single,no,4|5|7,1
减少,2,compound,no,4|5|7,2
减肥,2,compound,no,4|5|7,2
减轻,2,compound,no,5|7,2
几,1,single,no,1|2|3|4|5|7,1
几乎,2,compound,no,4|5|7,2
凡是,2,compound,no,7,2
凭,1,single,no,5|7,1
凶,1,single,no,7,1
凶手,2,compound,no,7,2
出,1,single,no,1|2|3|4|5|7,1
出事,2,compound,no,7,2
出于,2,compound,no,5|7,2
出入,2,compound,no,7,2
出动,2,compound,no,7,2
出去,2,compound,no,1|2|3|4|5|7,2
出发,2,compound,no,2|3|4|5|7,2
出口,2,compound,no,2|3|4|5|7,2
出台,2,compound,no,7,2
出名,2,compound,no,7,2
出售,2,compound,no,4|5|7,2
出国,2,compound,no,2|3|4|5|7,2
出场,2,compound,no,7,2
出差,2,compound,no,5|7,2
出席,2,compound,no,4|5|7,2
出来,2,compound,no,1|2|3|4|5|7,2
出汗,2,compound,no,5|7,2
出版,2,compound,no,5|7,2
出现,2,compound,no,2|3|4|5|7,2
出生,2,compound,no,2|3|4|5|7,2
出租,2,compound,no,2|3|4|5|7,2
出租车,3,compound,no,2|3|4|5|7,3
出色,2,compound,no,4|5|7,2
出行,2,compound,no,7,2
出访,2,compound,no,7,2
出路,2,compound,no,7,2
出门,2,compound,no,2|3|4|5|7,2
出院,2,compound,no,2|3|4|5|7,2
出面,2,compound,no,7,2
刀,1,single,no,3|4|5|7,1
分,1,single,no,1|2|3|4|5|7,1
分为,2,compound,no,4|5|7,2
分之,2,compound,no,4|5|7,2
分享,2,compound,no,5|7,2
分别,2,compound,no,3|4|5|7,2
分工,2,compound,no,7,2
分布,2,compound,no,4|5|7,2
分开,2,compound,no,2|3|4|5|7,2
分成,2,compound,no,5|7,2
分手,2,compound,no,4|5|7,2
分散,2,compound,no,4|5|7,2
分数,2,compound,no,2|3|4|5|7,2
分析,2,compound,no,5|7,2
分离,2,compound,no,5|7,2
分类,2,compound,no,5|7,2
分组,2,compound,no,3|4|5|7,2
分裂,2,compound,no,7,2
分解,2,compound,no,5|7,2
分配,2,compound,no,3|4|5|7,2
分钟,2,compound,no,2|3|4|5|7,2
切,1,single,no,4|5|7,1
切实,2,compound,no,7,2
划,1,single,no,4|5|7,1
划分,2,compound,no,5|7,2
划船,2,compound,no,3|4|5|7,2
列,1,single,no,4|5|7,1
列为,2,compound,no,4|5|7,2
列入,2,compound,no,4|5|7,2
列车,2,compound,no,4|5|7,2
刚,1,single,no,2|3|4|5|7,1
刚刚,2,compound,no,2|3|4|5|7,1
刚好,2,compound,no,7,2
刚才,2,compound,no,2|3|4|5|7,2
创业,2,compound,no,3|4|5|7,2
创作,2,compound,no,3|4|5|7,2
创办,2,compound,no,7,2
创建,2,compound,no,7,2
创意,2,compound,no,7,2
创新,2,compound,no,3|4|5|7,2
创立,2,compound,no,5|7,2
创造,2,compound,no,3|4|5|7,2
初,1,single,no,3|4|5|7,1
初,1,single,no,3|4|5|7,1
初一,2,compound,no,3|4|5|7,2
初中,2,compound,no,3|4|5|7,2
初期,2,compound,no,5|7,2
初步,2,compound,no,3|4|5|7,2
初等,2,compound,no,7,2
初级,2,compound,no,3|4|5|7,2
判,1,single,no,7,1
判断,2,compound,no,3|4|5|7,2
利,1,single,no,7,1
利息,2,compound,no,4|5|7,2
利润,2,compound,no,5|7,2
利用,2,compound,no,3|4|5|7,2
利益,2,compound,no,4|5|7,2
别,1,single,no,1|2|3|4|5|7,1
别人,2,compound,no,1|2|3|4|5|7,2
别的,2,compound,no,1|2|3|4|5|7,2
刮,1,single,no,7,1
到,1,single,no,1|2|3|4|5|7,1
到处,2,compound,no,2|3|4|5|7,2
到底,2,compound,no,3|4|5|7,2
到期,2,compound,no,7,2
到来,2,compound,no,5|7,2
到达,2,compound,no,3|4|5|7,2
制作,2,compound,no,3|4|5|7,2
制定,2,compound,no,3|4|5|7,2
制度,2,compound,no,3|4|5|7,2
制成,2,compound,no,5|7,2
制约,2,compound,no,5|7,2
制订,2,compound,no,4|5|7,2
制造,2,compound,no,3|4|5|7,2
刷,1,single,no,4|5|7,1
刷子,2,compound,no,4|5|7,2
刷牙,2,compound,no,4|5|7,2
券,1,single,no,7,1
刺,1,single,no,4|5|7,1
刺激,2,compound,no,4|5|7,2
刻,1,single,no,2|3|4|5|7,1
前,1,single,no,1|2|3|4|5|7,1
前后,2,compound,no,3|4|5|7,2
前天,2,compound,no,1|2|3|4|5|7,2
前头,2,compound,no,4|5|7,2
前年,2,compound,no,2|3|4|5|7,2
前往,2,compound,no,3|4|5|7,2
前提,2,compound,no,5|7,2
前方,2,compound,no,7,2
前景,2,compound,no,5|7,2
前来,2,compound,no,7,2
前边,2,compound,no,1|2|3|4|5|7,2
前进,2,compound,no,3|4|5|7,2
前途,2,compound,no,4|5|7,2
前面,2,compound,no,3|4|5|7,2
剑,1,single,no,7,1
剧,1,single,no,7,1
剧场,2,compound,no,3|4|5|7,2
剧本,2,compound,no,5|7,2
剩,1,single,no,5|7,1
剩下,2,compound,no,5|7,2
剪,1,single,no,5|7,1
剪刀,2,compound,no,5|7,2
剪子,2,compound,no,5|7,2
副,1,single,no,7,1
力,1,single,no,3|4|5|7,1
力气,2,compound,no,4|5|7,2
力量,2,compound,no,3|4|5|7,2
劝,1,single,no,5|7,1
办,1,single,no,2|3|4|5|7,1
办事,2,compound,no,4|5|7,2
办事处,3,compound,no,7,3
办公,2,compound,no,7,2
办公室,3,compound,no,2|3|4|5|7,3
办学,2,compound,no,7,2
办法,2,compound,no,2|3|4|5|7,2
办理,2,compound,no,3|4|5|7,2
功夫,2,compound,no,3|4|5|7,2
功能,2,compound,no,3|4|5|7,2
功课,2,compound,no,3|4|5|7,2
加,1,single,no,2|3|4|5|7,1
加上,2,compound,no,5|7,2
加以,2,compound,no,5|7,2
加入,2,compound,no,4|5|7,2
加工,2,compound,no,3|4|5|7,2
加强,2,compound,no,3|4|5|7,2
加快,2,compound,no,3|4|5|7,2
加油,2,compound,no,2|3|4|5|7,2
加油站,3,compound,no,4|5|7,3
加热,2,compound,no,5|7,2
加班,2,compound,no,4|5|7,2
加盟,2,compound,no,7,2
加速,2,compound,no,5|7,2
动,1,single,no,1|2|3|4|5|7,1
动人,2,compound,no,3|4|5|7,2
动作,2,compound,no,1|2|3|4|5|7,2
动力,2,compound,no,3|4|5|7,2
动员,2,compound,no,5|7,2
动态,2,compound,no,5|7,2
动手,2,compound,no,5|7,2
动摇,2,compound,no,4|5|7,2
动机,2,compound,no,5|7,2
动物,2,compound,no,2|3|4|5|7,2
动物园,3,compound,no,2|3|4|5|7,3
动画,2,compound,no,7,2
动画片,3,compound,no,4|5|7,3
助手,2,compound,no,5|7,2
助理,2,compound,no,5|7,2
努力,2,compound,no,2|3|4|5|7,2
劳动,2,compound,no,5|7,2
势力,2,compound,no,5|7,2
勇敢,2,compound,no,4|5|7,2
勇气,2,compound,no,4|5|7,2
勤奋,2,compound,no,5|7,2
勺,1,single,no,7,1
包,1,single,no,1|2|3|4|5|7,1
包含,2,compound,no,4|5|7,2
包围,2,compound,no,5|7,2
包子,2,compound,no,1|2|3|4|5|7,2
包括,2,compound,no,4|5|7,2
包装,2,compound,no,5|7,2
包裹,2,compound,no,4|5|7,2
化,1,single,no,3|4|5|7,1
化,1,single,no,3|4|5|7,1
化石,2,compound,no,5|7,2
化解,2,compound,no,7,2
北,1,single,no,1|2|3|4|5|7,1
北京,2,compound,no,1|2|3|4|5|7,2
北方,2,compound,no,2|3|4|5|7,2
北极,2,compound,no,5|7,2
北边,2,compound,no,1|2|3|4|5|7,2
北部,2,compound,no,3|4|5|7,2
匹,1,single,no,5|7,1
区,1,single,no,3|4|5|7,1
区分,2,compound,no,7,2
区别,2,compound,no,3|4|5|7,2
区域,2,compound,no,5|7,2
医学,2,compound,no,4|5|7,2
医生,2,compound,no,1|2|3|4|5|7,2
医疗,2,compound,no,4|5|7,2
医药,2,compound,no,7,2
医院,2,compound,no,1|2|3|4|5|7,2
十,1,single,no,1|2|3|4|5|7,1
十分,2,compound,no,2|3|4|5|7,2
十足,2,compound,no,5|7,2
千,1,single,no,2|3|4|5|7,1
千万,2,compound,no,3|4|5|7,2
千克,2,compound,no,2|3|4|5|7,2
升,1,single,no,3|4|5|7,1
升值,2,compound,no,7,2
升学,2,compound,no,7,2
升级,2,compound,no,7,2
升高,2,compound,no,5|7,2
午睡,2,compound,no,2|3|4|5|7,2
午餐,2,compound,no,2|3|4|5|7,2
午饭,2,compound,no,1|2|3|4|5|7,2
半,1,single,no,1|2|3|4|5|7,1
半决赛,3,compound,no,7,3
半夜,2,compound,no,2|3|4|5|7,2
半天,2,compound,no,1|2|3|4|5|7,2
半年,2,compound,no,1|2|3|4|5|7,2
华人,2,compound,no,3|4|5|7,2
华语,2,compound,no,5|7,2
协会,2,compound,no,7,2
协助,2,compound,no,7,2
协商,2,compound,no,7,2
协议,2,compound,no,5|7,2
协议书,3,compound,no,5|7,3
协调,2,compound,no,7,2
单,1,single,no,4|5|7,1
单一,2,compound,no,5|7,2
单位,2,compound,no,2|3|4|5|7,2
单元,2,compound,no,3|4|5|7,2
单打,2,compound,no,7,2
单独,2,compound,no,4|5|7,2
单纯,2,compound,no,4|5|7,2
单调,2,compound,no,4|5|7,2
卖,1,single,no,2|3|4|5|7,1
南,1,single,no,1|2|3|4|5|7,1
南北,2,compound,no,5|7,2
南方,2,compound,no,2|3|4|5|7,2
南极,2,compound,no,5|7,2
南边,2,compound,no,1|2|3|4|5|7,2
南部,2,compound,no,3|4|5|7,2
博士,2,compound,no,5|7,2
博客,2,compound,no,5|7,2
博物馆,3,compound,no,5|7,3
博览会,3,compound,no,5|7,3
占,1,single,no,2|3|4|5|7,1
占据,2,compound,no,7,2
占有,2,compound,no,5|7,2
占领,2,compound,no,5|7,2
卡,1,single,no,2|3|4|5|7,1
卧室,2,compound,no,5|7,2
卧铺,2,compound,no,7,2
卫星,2,compound,no,5|7,2
卫生,2,compound,no,3|4|5|7,2
卫生间,3,compound,no,3|4|5|7,3
印,1,single,no,7,1
印刷,2,compound,no,5|7,2
印象,2,compound,no,3|4|5|7,2
危害,2,compound,no,3|4|5|7,2
危机,2,compound,no,7,2
危险,2,compound,no,3|4|5|7,2
即使,2,compound,no,5|7,2
即将,2,compound,no,4|5|7,2
却,1,single,no,4|5|7,1
却是,2,compound,no,7,2
卷,1,single,no,4|5|7,1
厂,1,single,no,3|4|5|7,1
厂商,2,compound,no,7,2
厂长,2,compound,no,5|7,2
厅,1,single,no,5|7,1
历史,2,compound,no,4|5|7,2
厉害,2,compound,no,5|7,2
压,1,single,no,3|4|5|7,1
压力,2,compound,no,3|4|5|7,2
压迫,2,compound,no,7,2
厕所,2,compound,no,7,2
厘米,2,compound,no,4|5|7,2
厚,1,single,no,4|5|7,1
原,1,single,no,7,1
原先,2,compound,no,5|7,2
原则,2,compound,no,4|5|7,2
原告,2,compound,no,7,2
原因,2,compound,no,2|3|4|5|7,2
原始,2,compound,no,5|7,2
原料,2,compound,no,4|5|7,2
原有,2,compound,no,5|7,2
原来,2,compound,no,2|3|4|5|7,2
原理,2,compound,no,5|7,2
原谅,2,compound,no,7,2
厨师,2,compound,no,7,2
厨房,2,compound,no,5|7,2
去,1,single,no,1|2|3|4|5|7,1
去世,2,compound,no,3|4|5|7,2
去年,2,compound,no,1|2|3|4|5|7,2
去掉,2,compound,no,7,2
县,1,single,no,4|5|7,1
参与,2,compound,no,4|5|7,2
参加,2,compound,no,2|3|4|5|7,2
参展,2,compound,no,7,2
参考,2,compound,no,4|5|7,2
参观,2,compound,no,2|3|4|5|7,2
参赛,2,compound,no,7,2
又,1,single,no,2|3|4|5|7,1
叉,1,single,no,5|7,1
叉子,2,compound,no,5|7,2
及时,2,compound,no,3|4|5|7,2
及格,2,compound,no,4|5|7,2
友好,2,compound,no,2|3|4|5|7,2
友谊,2,compound,no,5|7,2
双,1,single,no,3|4|5|7,1
双手,2,compound,no,5|7,2
双打,2,compound,no,7,2
双方,2,compound,no,3|4|5|7,2
反,1,single,no,4|5|7,1
反响,2,compound,no,7,2
反复,2,compound,no,3|4|5|7,2
反对,2,compound,no,3|4|5|7,2
反应,2,compound,no,3|4|5|7,2
反抗,2,compound,no,7,2
反映,2,compound,no,4|5|7,2
反正,2,compound,no,3|4|5|7,2
反而,2,compound,no,4|5|7,2
反问,2,compound,no,7,2
发,1,single,no,2|3|4|5|7,1
发出,2,compound,no,3|4|5|7,2
发动,2,compound,no,3|4|5|7,2
发射,2,compound,no,5|7,2
发展,2,compound,no,3|4|5|7,2
发布,2,compound,no,5|7,2
发怒,2,compound,no,7,2
发挥,2,compound,no,4|5|7,2
发放,2,compound,no,7,2
发明,2,compound,no,3|4|5|7,2
发炎,2,compound,no,7,2
发烧,2,compound,no,4|5|7,2
发现,2,compound,no,2|3|4|5|7,2
发生,2,compound,no,3|4|5|7,2
发电,2,compound,no,7,2
发病,2,compound,no,7,2
发票,2,compound,no,4|5|7,2
发行,2,compound,no,5|7,2
发表,2,compound,no,3|4|5|7,2
发觉,2,compound,no,5|7,2
发言,2,compound,no,3|4|5|7,2
发言人,3,compound,no,7,3
发起,2,compound,no,7,2
发达,2,compound,no,3|4|5|7,2
发送,2,compound,no,3|4|5|7,2
叔叔,2,compound,no,4|5|7,1
取,1,single,no,2|3|4|5|7,1
取得,2,compound,no,2|3|4|5|7,2
取款,2,compound,no,7,2
取款机,3,compound,no,7,3
取消,2,compound,no,3|4|5|7,2
受,1,single,no,3|4|5|7,1
受不了,3,compound,no,4|5|7,3
受伤,2,compound,no,3|4|5|7,2
受到,2,compound,no,2|3|4|5|7,2
受灾,2,compound,no,5|7,2
变,1,single,no,2|3|4|5|7,1
变为,2,compound,no,3|4|5|7,2
变动,2,compound,no,5|7,2
变化,2,compound,no,3|4|5|7,2
变形,2,compound,no,7,2
变成,2,compound,no,2|3|4|5|7,2
变换,2,compound,no,7,2
变更,2,compound,no,7,2
口,1,single,no,1|2|3|4|5|7,1
口号,2,compound,no,5|7,2
口袋,2,compound,no,4|5|7,2
口试,2,compound,no,7,2
口语,2,compound,no,4|5|7,2
古,1,single,no,3|4|5|7,1
古代,2,compound,no,3|4|5|7,2
古典,2,compound,no,7,2
古老,2,compound,no,5|7,2
句,1,single,no,2|3|4|5|7,1
句子,2,compound,no,2|3|4|5|7,2
另,1,single,no,7,1
另一方面,4,compound,no,3|4|5|7,4
另外,2,compound,no,3|4|5|7,2
只,1,single,no,2|3|4|5|7,1
只不过,3,compound,no,5|7,3
只好,2,compound,no,3|4|5|7,2
只得,2,compound,no,7,2
只是,2,compound,no,3|4|5|7,2
只有,2,compound,no,3|4|5|7,2
只管,2,compound,no,7,2
只能,2,compound,no,2|3|4|5|7,2
只要,2,compound,no,2|3|4|5|7,2
只见,2,compound,no,5|7,2
只顾,2,compound,no,7,2
叫,1,single,no,1|2|3|4|5|7,1
叫作,2,compound,no,2|3|4|5|7,2
召开,2,compound,no,4|5|7,2
可,1,single,no,5|7,1
可乐,2,compound,no,3|4|5|7,2
可以,2,compound,no,2|3|4|5|7,2
可怕,2,compound,no,2|3|4|5|7,2
可怜,2,compound,no,5|7,2
可惜,2,compound,no,5|7,2
可是,2,compound,no,2|3|4|5|7,2
可爱,2,compound,no,2|3|4|5|7,2
可能,2,compound,no,2|3|4|5|7,2
可见,2,compound,no,4|5|7,2
可靠,2,compound,no,3|4|5|7,2
台,1,single,no,3|4|5|7,1
台上,2,compound,no,4|5|7,2
台灯,2,compound,no,7,2
台阶,2,compound,no,4|5|7,2
台风,2,compound,no,5|7,2
右,1,single,no,1|2|3|4|5|7,1
右边,2,compound,no,1|2|3|4|5|7,2
叶子,2,compound,no,4|5|7,2
号,1,single,no,1|2|3|4|5|7,1
号召,2,compound,no,5|7,2
号码,2,compound,no,4|5|7,2
司机,2,compound,no,2|3|4|5|7,2
司长,2,compound,no,7,2
叹气,2,compound,no,7,2
吃,1,single,no,1|2|3|4|5|7,1
吃力,2,compound,no,5|7,2
吃惊,2,compound,no,4|5|7,2
吃饭,2,compound,no,1|2|3|4|5|7,2
各,1,single,no,3|4|5|7,1
各个,2,compound,no,4|5|7,2
各位,2,compound,no,3|4|5|7,2
各地,2,compound,no,3|4|5|7,2
各种,2,compound,no,3|4|5|7,2
各自,2,compound,no,3|4|5|7,2
合,1,single,no,3|4|5|7,1
合作,2,compound,no,3|4|5|7,2
合同,2,compound,no,4|5|7,2
合并,2,compound,no,5|7,2
合成,2,compound,no,5|7,2
合格,2,compound,no,3|4|5|7,2
合法,2,compound,no,3|4|5|7,2
合理,2,compound,no,3|4|5|7,2
合约,2,compound,no,7,2
合适,2,compound,no,2|3|4|5|7,2
吉利,2,compound,no,7,2
吉祥,2,compound,no,7,2
吊,1,single,no,7,1
同,1,single,no,7,1
同一,2,compound,no,7,2
同事,2,compound,no,2|3|4|5|7,2
同学,2,compound,no,1|2|3|4|5|7,2
同情,2,compound,no,4|5|7,2
同意,2,compound,no,3|4|5|7,2
同时,2,compound,no,2|3|4|5|7,2
同期,2,compound,no,7,2
同样,2,compound,no,2|3|4|5|7,2
同胞,2,compound,no,7,2
同行,2,compound,no,7,2
名,1,single,no,2|3|4|5|7,1
名义,2,compound,no,7,2
名人,2,compound,no,4|5|7,2
名单,2,compound,no,2|3|4|5|7,2
名字,2,compound,no,1|2|3|4|5|7,2
名片,2,compound,no,4|5|7,2
名牌儿,3,compound,no,4|5|7,3
名称,2,compound,no,2|3|4|5|7,2
名胜,2,compound,no,7,2
名誉,2,compound,no,7,2
名额,2,compound,no,7,2
后,1,single,no,1|2|3|4|5|7,1
后天,2,compound,no,1|2|3|4|5|7,2
后头,2,compound,no,4|5|7,2
后年,2,compound,no,3|4|5|7,2
后悔,2,compound,no,5|7,2
后来,2,compound,no,2|3|4|5|7,2
后果,2,compound,no,3|4|5|7,2
后边,2,compound,no,1|2|3|4|5|7,2
后面,2,compound,no,3|4|5|7,2
吐,1,single,no,5|7,1
向,1,single,no,2|3|4|5|7,1
向上,2,compound,no,5|7,2
向前,2,compound,no,5|7,2
向导,2,compound,no,5|7,2
吓,1,single,no,5|7,1
吗,1,single,no,1|2|3|4|5|7,1
吞,1,single,no,7,1
否则,2,compound,no,4|5|7,2
否定,2,compound,no,3|4|5|7,2
否认,2,compound,no,3|4|5|7,2
吧,1,single,no,1|2|3|4|5|7,1
吨,1,single,no,5|7,1
含,1,single,no,4|5|7,1
含义,2,compound,no,4|5|7,2
含有,2,compound,no,4|5|7,2
含量,2,compound,no,4|5|7,2
听,1,single,no,1|2|3|4|5|7,1
听众,2,compound,no,3|4|5|7,2
听写,2,compound,no,1|2|3|4|5|7,2
听到,2,compound,no,1|2|3|4|5|7,2
听力,2,compound,no,3|4|5|7,2
听取,2,compound,no,7,2
听见,2,compound,no,1|2|3|4|5|7,2
听讲,2,compound,no,2|3|4|5|7,2
听说,2,compound,no,2|3|4|5|7,2
启事,2,compound,no,5|7,2
启动,2,compound,no,5|7,2
启发,2,compound,no,5|7,2
吵,1,single,no,3|4|5|7,1
吵架,2,compound,no,3|4|5|7,2
吸,1,single,no,4|5|7,1
吸引,2,compound,no,4|5|7,2
吸收,2,compound,no,4|5|7,2
吸毒,2,compound,no,7,2
吸烟,2,compound,no,4|5|7,2
吸管,2,compound,no,4|5|7,2
吹,1,single,no,2|3|4|5|7,1
呀,1,single,no,4|5|7,1
呆,1,single,no,5|7,1
告别,2,compound,no,3|4|5|7,2
告诉,2,compound,no,1|2|3|4|5|7,2
员,1,single,no,3|4|5|7,1
员,1,single,no,3|4|5|7,1
员工,2,compound,no,3|4|5|7,2
呢,1,single,no,1|2|3|4|5|7,1
周,1,single,no,2|3|4|5|7,1
周围,2,compound,no,3|4|5|7,2
周年,2,compound,no,2|3|4|5|7,2
周期,2,compound,no,5|7,2
周末,2,compound,no,2|3|4|5|7,2
味儿,2,compound,no,4|5|7,2
味道,2,compound,no,2|3|4|5|7,2
呼吸,2,compound,no,4|5|7,2
命,1,single,no,7,1
命令,2,compound,no,5|7,2
命运,2,compound,no,3|4|5|7,2
和,1,single,no,1|2|3|4|5|7,1
和平,2,compound,no,3|4|5|7,2
和谐,2,compound,no,7,2
咖啡,2,compound,no,3|4|5|7,2
咨询,2,compound,no,7,2
咬,1,single,no,5|7,1
咱,1,single,no,2|3|4|5|7,1
咱们,2,compound,no,2|3|4|5|7,2
咳,1,single,no,5|7,1
咸,1,single,no,4|5|7,1
品,1,single,no,5|7,1
品,1,single,no,5|7,1
品牌,2,compound,no,7,2
品种,2,compound,no,5|7,2
品质,2,compound,no,4|5|7,2
哇,1,single,no,7,1
哈哈,2,compound,no,3|4|5|7,1
响,1,single,no,2|3|4|5|7,1
响声,2,compound,no,7,2
哥,1,single,no,1|2|3|4|5|7,1
哥哥,2,compound,no,1|2|3|4|5|7,1
哪,1,single,no,1|2|3|4|5|7,1
哪些,2,compound,no,1|2|3|4|5|7,2
哪儿,2,compound,no,1|2|3|4|5|7,2
哪怕,2,compound,no,4|5|7,2
哪里,2,compound,no,1|2|3|4|5|7,2
哭,1,single,no,2|3|4|5|7,1
哲学,2,compound,no,7,2
售货员,3,compound,no,4|5|7,3
唯一,2,compound,no,5|7,2
唱,1,single,no,1|2|3|4|5|7,1
唱歌,2,compound,no,1|2|3|4|5|7,2
唱片,2,compound,no,4|5|7,2
商业,2,compound,no,3|4|5|7,2
商人,2,compound,no,2|3|4|5|7,2
商务,2,compound,no,4|5|7,2
商品,2,compound,no,3|4|5|7,2
商场,2,compound,no,1|2|3|4|5|7,2
商城,2,compound,no,7,2
商店,2,compound,no,1|2|3|4|5|7,2
商标,2,compound,no,5|7,2
商量,2,compound,no,2|3|4|5|7,2
啊,1,single,no,2|3|4|5|7,1
啤酒,2,compound,no,3|4|5|7,2
啦,1,single,no,7,1
喂,1,single,no,2|3|4|5|7,1
善于,2,compound,no,4|5|7,2
善良,2,compound,no,4|5|7,2
喊,1,single,no,2|3|4|5|7,1
喜剧,2,compound,no,5|7,2
喜欢,2,compound,no,1|2|3|4|5|7,2
喜爱,2,compound,no,4|5|7,2
喝,1,single,no,1|2|3|4|5|7,1
喷,1,single,no,5|7,1
嘉宾,2,compound,no,7,2
嘛,1,single,no,7,1
嘴,1,single,no,2|3|4|5|7,1
嘴巴,2,compound,no,4|5|7,2
器官,2,compound,no,4|5|7,2
四,1,single,no,1|2|3|4|5|7,1
四周,2,compound,no,5|7,2
四处,2,compound,no,7,2
回,1,single,no,1|2|3|4|5|7,1
回信,2,compound,no,5|7,2
回到,2,compound,no,1|2|3|4|5|7,2
回去,2,compound,no,1|2|3|4|5|7,2
回国,2,compound,no,2|3|4|5|7,2
回复,2,compound,no,4|5|7,2
回头,2,compound,no,5|7,2
回家,2,compound,no,1|2|3|4|5|7,2
回应,2,compound,no,7,2
回忆,2,compound,no,5|7,2
回报,2,compound,no,5|7,2
回收,2,compound,no,5|7,2
回来,2,compound,no,1|2|3|4|5|7,2
回答,2,compound,no,1|2|3|4|5|7,2
回避,2,compound,no,5|7,2
回顾,2,compound,no,5|7,2
因,1,single,no,7,1
因为,2,compound,no,2|3|4|5|7,2
因此,2,compound,no,3|4|5|7,2
因素,2,compound,no,7,2
因而,2,compound,no,5|7,2
团,1,single,no,3|4|5|7,1
团体,2,compound,no,3|4|5|7,2
团结,2,compound,no,3|4|5|7,2
团长,2,compound,no,5|7,2
团队,2,compound,no,7,2
园,1,single,no,7,1
园地,2,compound,no,7,2
园林,2,compound,no,5|7,2
困,1,single,no,3|4|5|7,1
困扰,2,compound,no,5|7,2
困难,2,compound,no,3|4|5|7,2
围,1,single,no,3|4|5|7,1
围巾,2,compound,no,4|5|7,2
围绕,2,compound,no,5|7,2
固定,2,compound,no,4|5|7,2
国,1,single,no,1|2|3|4|5|7,1
国产,2,compound,no,7,2
国会,2,compound,no,7,2
国内,2,compound,no,3|4|5|7,2
国外,2,compound,no,1|2|3|4|5|7,2
国家,2,compound,no,1|2|3|4|5|7,2
国庆,2,compound,no,3|4|5|7,2
国旗,2,compound,no,7,2
国歌,2,compound,no,7,2
国民,2,compound,no,5|7,2
国王,2,compound,no,7,2
国籍,2,compound,no,5|7,2
国际,2,compound,no,2|3|4|5|7,2
图,1,single,no,3|4|5|7,1
图书,2,compound,no,7,2
图书馆,3,compound,no,1|2|3|4|5|7,3
图案,2,compound,no,4|5|7,2
图片,2,compound,no,2|3|4|5|7,2
图画,2,compound,no,3|4|5|7,2
圆,1,single,no,4|5|7,1
圆满,2,compound,no,4|5|7,2
圆珠笔,3,compound,no,7,3
圈,1,single,no,4|5|7,1
土,1,single,no,3|4|5|7,1
土地,2,compound,no,4|5|7,2
土豆,2,compound,no,5|7,2
圣诞节,3,compound,no,7,3
在,1,single,no,1|2|3|4|5|7,1
在乎,2,compound,no,4|5|7,2
在于,2,compound,no,4|5|7,2
在内,2,compound,no,5|7,2
在场,2,compound,no,5|7,2
在家,2,compound,no,1|2|3|4|5|7,2
地,1,single,no,1|2|3|4|5|7,1
地上,2,compound,no,1|2|3|4|5|7,2
地下,2,compound,no,4|5|7,2
地下室,3,compound,no,7,3
地位,2,compound,no,4|5|7,2
地区,2,compound,no,3|4|5|7,2
地名,2,compound,no,7,2
地图,2,compound,no,1|2|3|4|5|7,2
地址,2,compound,no,4|5|7,2
地带,2,compound,no,5|7,2
地形,2,compound,no,5|7,2
地方,2,compound,no,1|2|3|4|5|7,2
地板,2,compound,no,7,2
地点,2,compound,no,1|2|3|4|5|7,2
地球,2,compound,no,2|3|4|5|7,2
地铁,2,compound,no,2|3|4|5|7,2
地铁站,3,compound,no,2|3|4|5|7,3
地震,2,compound,no,5|7,2
地面,2,compound,no,4|5|7,2
场,1,single,no,2|3|4|5|7,1
场合,2,compound,no,3|4|5|7,2
场地,2,compound,no,7,2
